,Unnamed: 0,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code,labels
262,262,159479.66034197452,HOUSE,1,2,53.37135687702874,-6.291140685764981,2073,3794,5,D8,0
263,263,145993.56604841258,HOUSE,1,2,53.36228897199035,-6.302580455238863,2314,3244,5,D8,0
264,264,367731.47988390026,APARTMENTS,2,1,53.36390265864505,-6.293762302621235,1910,3172,5,D8,0
265,265,547882.3664392977,HOUSE,3,1,53.3578531710054,-6.289812622157345,2261,3237,5,D8,0
266,266,164746.74249187653,HOUSE,1,2,53.35655518684746,-6.284041704580045,2487,4288,5,D8,0
267,267,492296.0179935633,HOUSE,3,1,53.36841967839648,-6.276891859646694,2116,3869,5,D8,0
268,268,179908.50447055814,HOUSE,1,1,53.372239611441394,-6.298362529734881,2637,4341,5,D8,0
269,269,153855.0166148099,HOUSE,1,1,53.37458220647223,-6.29631751337997,2260,3193,5,D8,0
270,270,168577.02904515027,APARTMENTS,1,2,53.35672389910589,-6.302063728365982,1913,2467,5,D8,0
271,271,447985.5946697256,APARTMENTS,3,1,53.3588898876812,-6.305520438078893,1950,3539,5,D8,0
272,272,343782.73839810136,HOUSE,2,2,53.35948446598961,-6.296820289617806,1925,3995,5,D8,0
273,273,298342.55985531735,APARTMENTS,2,2,53.3588010636966,-6.286780117894725,2382,4775,5,D8,0
274,274,563064.0198724268,APARTMENTS,3,1,53.36912634380144,-6.2779938984745085,1649,5036,5,D8,0
275,275,343562.58921387634,HOUSE,2,2,53.365592386796685,-6.2801717815515365,1903,5046,5,D8,0
276,276,535648.0947478125,HOUSE,3,1,53.36545549325395,-6.280272434148648,2429,3075,5,D8,0
277,277,158681.4151835293,HOUSE,1,3,53.37104967368969,-6.302056318724992,2439,3388,5,D8,0
278,278,458144.0530412691,APARTMENTS,3,1,53.36164212718489,-6.301283089076363,2292,3499,5,D8,0
279,279,289034.00836580555,HOUSE,2,3,53.3691778721053,-6.303490764742737,1994,4398,5,D8,0
280,280,165937.02150589423,HOUSE,1,2,53.35636625414141,-6.302462172568272,2543,4684,5,D8,0
281,281,184397.2738743537,HOUSE,1,1,53.362469973860215,-6.304130072983434,2013,3784,5,D8,0
282,282,522240.33235185663,HOUSE,3,1,53.36754747891458,-6.301583258049334,1961,5373,5,D8,0
283,283,307802.0664149128,HOUSE,2,1,53.36293819144609,-6.2973293365733625,2030,3674,5,D8,0
284,284,156687.32797180008,HOUSE,1,1,53.35906720859636,-6.303733176384842,2478,3713,5,D8,0
285,285,164355.9757929498,HOUSE,1,1,53.37473427177081,-6.301476053416572,2258,3413,5,D8,0
286,286,540033.9062698012,HOUSE,3,1,53.37011751988853,-6.297522626523078,2802,3388,5,D8,0
287,287,329213.4990200106,HOUSE,2,1,53.36490967295472,-6.276180148746503,2035,4357,5,D8,0
288,288,324010.5622249683,HOUSE,2,1,53.354144408003,-6.291001248762139,2593,4228,5,D8,0
289,289,143962.5672162678,HOUSE,1,1,53.35391408518765,-6.291590016430277,1920,3619,5,D8,0
290,290,373852.14441906096,HOUSE,2,1,53.36878701893476,-6.288729173732896,2227,4797,5,D8,0
291,291,492104.0907033561,HOUSE,3,1,53.36165535969848,-6.298514670268988,1522,5214,5,D8,0
292,292,552761.8535466461,HOUSE,3,2,53.35449667453258,-6.30201691578556,1491,4930,5,D8,0
293,293,349937.8927746163,HOUSE,2,2,53.35972570822971,-6.287351951294906,2086,4249,5,D8,0
294,294,293779.350554862,HOUSE,2,2,53.35453801524898,-6.284855181916488,1714,5140,5,D8,0
295,295,166377.76006825155,HOUSE,1,1,53.35375385951883,-6.2842032804356,2819,4951,5,D8,0
296,296,693425.3928264522,HOUSE,4,1,53.35895527392149,-6.281575867150698,2217,2995,5,D8,0
297,297,154692.81192043185,HOUSE,1,1,53.3586010602364,-6.281358495317997,1743,4668,5,D8,0
298,298,327943.17461927247,HOUSE,2,1,53.37118663646312,-6.278986681920717,2213,4146,5,D8,0
299,299,327814.4784352696,HOUSE,2,1,53.37666685236351,-6.214181052280022,2174,5022,6,D05,0
300,300,188024.5061657776,HOUSE,1,1,53.36024400035456,-6.212166152264478,2463,4856,6,D05,0
301,301,559958.4119104464,APARTMENTS,3,2,53.37713227178138,-6.210804145532911,2795,3780,6,D05,0
302,302,351410.60379648587,HOUSE,2,1,53.3745040731869,-6.210932103140386,2538,4317,6,D05,0
303,303,443550.2893112996,HOUSE,3,2,53.37559818308957,-6.212600146213017,2355,4331,6,D05,0
304,304,437852.2578834052,HOUSE,3,1,53.36031642733756,-6.214559077151012,2322,4465,6,D05,0
305,305,461794.2597253426,HOUSE,3,2,53.36257440686567,-6.215340740520227,2696,5614,6,D05,0
306,306,165138.90946409132,HOUSE,1,3,53.38097027218086,-6.217406181311247,2575,4974,6,D05,0
307,307,369606.4487539495,APARTMENTS,2,2,53.3694879057226,-6.224655913384235,2264,4311,6,D05,0
308,308,379929.1711434164,APARTMENTS,2,1,53.376112681908026,-6.215257986057481,2269,4454,6,D05,0
309,309,299155.19655658,HOUSE,2,1,53.36880529578755,-6.220146085494467,2319,3614,6,D05,0
310,310,158953.69437045272,HOUSE,1,2,53.36049326304332,-6.214242843855215,2125,3410,6,D05,0
311,311,495051.58797484153,HOUSE,3,2,53.371410592464805,-6.231946011593787,2996,3903,6,D05,0
312,312,184358.49671792184,HOUSE,1,1,53.36488371628801,-6.213017766493212,2623,5311,6,D05,0
313,313,456174.7645504688,HOUSE,3,1,53.36108059065521,-6.218967285117799,2273,4137,6,D05,0
314,314,654885.3699941775,APARTMENTS,4,1,53.37940705194271,-6.217893041166541,2429,4045,6,D05,0
315,315,292332.7418045011,APARTMENTS,2,1,53.37923187939802,-6.221647172146436,2308,4348,6,D05,0
316,316,557138.9916451841,HOUSE,3,2,53.3673721485091,-6.215071128568853,2835,5001,6,D05,0
317,317,467308.1235866536,HOUSE,3,2,53.3667155426896,-6.216353853366915,3015,4132,6,D05,0
318,318,477800.6563865892,APARTMENTS,3,1,53.3637752707605,-6.215904047451311,2255,4409,6,D05,0
319,319,942535.1073892358,HOUSE,5,3,53.37630684746581,-6.215305878277326,1933,3423,6,D05,0
320,320,557761.2511635964,HOUSE,3,3,53.37711727026821,-6.212049594916648,2462,3734,6,D05,0
321,321,164825.1962753191,HOUSE,1,1,53.371936990074815,-6.222289071197435,2443,4352,6,D05,0
322,322,563164.1344847042,HOUSE,3,1,53.363794701628464,-6.211784157776276,2429,3970,6,D05,0
323,323,348944.2356478937,HOUSE,2,3,53.378006305935976,-6.2104428289457445,2791,3032,6,D05,0
324,324,184272.19852853208,HOUSE,1,1,53.37089314419668,-6.218021543742,2354,4680,6,D05,0
325,325,468512.9151318309,HOUSE,3,2,53.379794709348914,-6.2225637001184895,2148,5570,6,D05,0
326,326,547325.8974275569,HOUSE,3,1,53.36966595075955,-6.224584126245996,2879,4341,6,D05,0
327,327,163837.8739194277,HOUSE,1,1,53.37333988088277,-6.22841808002052,2372,3937,6,D05,0
328,328,153555.29928457757,HOUSE,1,1,53.36838942160556,-6.227986350141273,2282,3841,6,D05,0
329,329,444919.4994035789,APARTMENTS,3,2,53.36867910291889,-6.221465501111795,2630,5162,6,D05,0
330,330,503343.7754154952,HOUSE,3,1,53.3657236626845,-6.211504034541243,2608,5175,6,D05,0
331,331,299921.837887902,HOUSE,2,3,53.36357201867165,-6.2209453401873525,2452,6233,6,D05,0
332,332,439849.38572101074,HOUSE,3,1,53.36217785404165,-6.211493832433477,2845,3920,6,D05,0
333,333,809700.5224333787,HOUSE,5,2,53.37594814961548,-6.212419119174624,2400,2781,6,D05,0
334,334,179499.89686638437,HOUSE,1,1,53.3680062036268,-6.213340663938987,2746,4016,6,D05,0
335,335,474956.1931154722,HOUSE,3,1,53.36784270147771,-6.215061665274303,2669,4438,6,D05,0
336,336,508743.0205984986,HOUSE,3,3,53.374540296989295,-6.224859762310568,2155,3817,6,D05,0
337,337,437498.6862033132,APARTMENTS,3,1,53.37606644334262,-6.212877053244164,2267,4664,6,D05,0
338,338,347395.41502245143,HOUSE,2,2,53.37725749472701,-6.210814231125147,2393,3355,6,D05,0
339,339,165123.9822434605,HOUSE,1,3,53.37890882213168,-6.214923791995043,2433,4511,6,D05,0
340,340,313745.91631630046,APARTMENTS,2,3,53.380552246553954,-6.215483412895721,2363,4349,6,D05,0
341,341,332745.31563711766,APARTMENTS,2,2,53.373000437734376,-6.21850684447258,2456,3640,6,D05,0
342,342,365712.6779185126,HOUSE,2,1,53.37731327838758,-6.207110706353409,2190,4239,6,D05,0
343,343,168864.54843129645,HOUSE,1,1,53.37216665138272,-6.21916573038438,3022,4286,6,D05,0
344,344,376288.4537694858,APARTMENTS,2,2,53.37779597903987,-6.209775526195838,2226,4305,6,D05,0
345,345,699892.3598624228,APARTMENTS,4,1,53.37140382585056,-6.212333523212033,2764,4662,6,D05,0
346,346,488554.00438802375,HOUSE,3,1,53.3764923596632,-6.219190689756612,2341,4457,6,D05,0
347,347,544181.0877370469,HOUSE,3,2,53.37464686442988,-6.2278656871080535,2693,4384,6,D05,0
348,348,487090.45372860646,HOUSE,3,1,53.38209832290581,-6.221898867704042,2216,3691,6,D05,0
349,349,308299.12636249163,HOUSE,2,1,53.382963927210696,-6.224472760288557,2448,3428,6,D05,0
350,350,487974.5293329685,HOUSE,3,1,53.37011184903484,-6.231266086112139,2316,3310,6,D05,0
351,351,730548.4612892688,HOUSE,4,1,53.36838356225029,-6.22684902381683,2742,4340,6,D05,0
352,352,353604.2170908499,HOUSE,2,1,53.361286109225205,-6.2233401192954165,2478,4450,6,D05,0
353,353,644124.794987419,HOUSE,4,2,53.362903158434186,-6.220842511152261,2581,4795,6,D05,0
354,354,742227.0577153896,HOUSE,4,1,53.363194144097776,-6.221904670272377,2407,5400,6,D05,0
355,355,474439.581645918,HOUSE,3,1,53.38686867823555,-6.363760093029256,4527,8289,7,D11,0
356,356,440277.390933734,APARTMENTS,3,1,53.39088760854053,-6.3605404427719945,3545,8437,7,D11,0
357,357,313695.50079155434,HOUSE,2,3,53.38456689186937,-6.375023406840367,3360,8556,7,D11,0
358,358,296239.60286125244,HOUSE,2,1,53.3906722424898,-6.371271847490915,3778,7910,7,D11,0
359,359,379906.25385964825,HOUSE,3,2,53.38074973864381,-6.374880665883268,3199,8591,7,D11,0
360,360,296398.6330768027,HOUSE,2,1,53.39143959934937,-6.362359460842208,3873,7710,7,D11,0
361,361,423578.6362746552,APARTMENTS,3,1,53.38764898767213,-6.388063166031338,3298,7181,7,D11,0
362,362,294660.8553737362,HOUSE,2,3,53.39661407206083,-6.369821376475259,2037,7126,7,D11,0
363,363,461651.2244169377,HOUSE,3,1,53.39443372283711,-6.359727226360122,3946,7191,7,D11,0
364,364,474094.8372601021,HOUSE,3,3,53.3923723803716,-6.38589730438067,3113,8433,7,D11,0
365,365,436256.57617935824,HOUSE,3,3,53.39586625997588,-6.375813933887095,3352,8526,7,D11,0
366,366,321671.9273161726,HOUSE,2,4,53.37219944465085,-6.379000369987203,3800,9482,7,D11,0
367,367,155377.24878163417,HOUSE,1,1,53.38058804735684,-6.381196545365048,3862,8687,7,D11,0
368,368,123175.1094052412,APARTMENTS,1,1,53.38654658109509,-6.364839638611089,3001,8555,7,D11,0
369,369,291298.86817288,APARTMENTS,2,1,53.3798235659281,-6.386987650759592,2636,8762,7,D11,0
370,370,321541.78854722367,HOUSE,2,2,53.3751359800571,-6.3780062561914015,4074,8574,7,D11,0
371,371,590702.8797082101,HOUSE,4,1,53.392674556794255,-6.384555253705063,4131,8389,7,D11,0
372,372,434067.6252409716,HOUSE,3,3,53.38788452555861,-6.3687387777636015,3762,7399,7,D11,0
373,373,290554.18520854885,APARTMENTS,2,2,53.38256485758448,-6.383755070851666,3391,8026,7,D11,0
374,374,466275.78168622137,APARTMENTS,3,2,53.38142447322063,-6.386994638465728,2908,6924,7,D11,0
375,375,286977.17434428766,APARTMENTS,2,1,53.38329186307739,-6.372945377934315,3111,8318,7,D11,0
376,376,311307.51129865285,APARTMENTS,2,1,53.38327221269346,-6.382459612318585,4780,8750,7,D11,0
377,377,408922.7436411047,HOUSE,3,1,53.384833075706986,-6.371384778277802,3101,7772,7,D11,0
378,378,319595.38483128307,APARTMENTS,2,2,53.372378670200895,-6.382237136677309,4136,7974,7,D11,0
379,379,423760.4591333198,HOUSE,3,2,53.39286727528641,-6.377026171852379,2694,7504,7,D11,0
380,380,378846.831554532,APARTMENTS,3,2,53.3795531587629,-6.38671069460578,2972,9057,7,D11,0
381,381,290111.29585381283,HOUSE,2,2,53.39060981553395,-6.380718105771879,4378,7015,7,D11,0
382,382,423078.9807902536,APARTMENTS,3,2,53.39539509939249,-6.370268703246018,4297,9428,7,D11,0
383,383,286634.5342142661,HOUSE,2,1,53.3801221158833,-6.370139090394324,3812,8509,7,D11,0
384,384,293711.75595689734,HOUSE,2,3,53.39240119058934,-6.36614626532929,3128,7763,7,D11,0
385,385,371198.55948492105,HOUSE,3,1,53.395254927548415,-6.371114058191904,3685,8016,7,D11,0
386,386,469401.798099028,APARTMENTS,3,1,53.37651582477383,-6.383857985973767,3370,8737,7,D11,0
387,387,695212.8757299904,APARTMENTS,5,3,53.38230403142147,-6.387994407785119,3476,6768,7,D11,0
388,388,373917.003444408,HOUSE,3,1,53.38723024775128,-6.384196950453518,3761,7930,7,D11,0
389,389,157172.9344836028,APARTMENTS,1,3,53.38555133773368,-6.390801314670692,3578,8449,7,D11,0
390,390,481055.69585570827,HOUSE,3,2,53.38724353663679,-6.390810061235904,3581,8011,7,D11,0
391,391,411982.9199571425,HOUSE,3,2,53.38445347770111,-6.381145347947284,3567,8611,7,D11,0
392,392,396396.62845443946,HOUSE,3,2,53.38426036377856,-6.38227306481274,3775,7095,7,D11,0
393,393,295050.28986419446,HOUSE,2,2,53.37458655274592,-6.382679007696223,2824,8833,7,D11,0
394,394,388191.6722494938,HOUSE,3,1,53.37676545314773,-6.379960950897586,3650,8628,7,D11,0
395,395,302190.07792520215,APARTMENTS,2,1,53.377777584794224,-6.365872278067815,4021,7744,7,D11,0
396,396,477429.8785763114,HOUSE,3,1,53.37764649409271,-6.374146985091371,3647,7902,7,D11,0
397,397,456000.84462084784,HOUSE,3,1,53.373825862054375,-6.378782060898355,3226,8437,7,D11,0
398,398,636468.66960365,HOUSE,4,2,53.372490885293566,-6.379850390173256,2470,7989,7,D11,0
399,399,416492.9808832616,HOUSE,3,3,53.373269554700585,-6.381287561628665,3442,8444,7,D11,0
400,400,326784.0973059573,HOUSE,3,2,53.563216947225946,-6.218429322649238,7212,26417,8,Unknown,-1
401,401,101453.25210751792,APARTMENTS,1,2,53.57904343527302,-6.225286911057639,7042,26749,8,Unknown,-1
402,402,192137.62826019304,APARTMENTS,2,3,53.60293957818023,-6.193468681553706,4562,25178,8,Unknown,1
403,403,462043.3772367788,APARTMENTS,4,2,53.56039909075167,-6.191937998587764,6132,26956,8,Unknown,-1
404,404,475949.7437496781,HOUSE,4,2,53.60673388349386,-6.229284517341677,4745,27156,8,Unknown,-1
405,405,201583.4407694733,HOUSE,2,2,53.5782576459279,-6.225490058910546,5825,26797,8,Unknown,-1
406,406,195251.46156570423,HOUSE,2,2,53.59026977553326,-6.228420839869151,6263,23558,8,Unknown,-1
407,407,108638.15343056612,HOUSE,1,3,53.56688083111752,-6.202061178854464,6097,27316,8,Unknown,-1
408,408,230464.80402489327,HOUSE,2,2,53.58372468536654,-6.207360785212548,5816,27246,8,Unknown,-1
409,409,109217.24052629336,APARTMENTS,1,3,53.611672269788414,-6.211031522937292,6479,25982,8,Unknown,1
410,410,334709.97219322494,HOUSE,3,2,53.60803062257353,-6.212801021555056,5473,25792,8,Unknown,1
411,411,97626.105093619,HOUSE,1,2,53.602922594154805,-6.194943128529044,4834,25401,8,Unknown,1
412,412,225140.10015025368,APARTMENTS,2,1,53.60725610103583,-6.207239743597549,6340,25095,8,Unknown,1
413,413,110894.719328216,HOUSE,1,2,53.61014320921325,-6.198949987630131,5297,26400,8,Unknown,1
414,414,229104.3448005137,HOUSE,2,2,53.602414857589,-6.198933327264205,5168,27156,8,Unknown,1
415,415,228821.2753152753,APARTMENTS,2,2,53.6063089399432,-6.213035214547795,5924,26293,8,Unknown,1
416,416,279607.2592824643,HOUSE,3,2,53.599060497477794,-6.200548108514676,7570,26311,8,Unknown,1
417,417,220270.45031740464,APARTMENTS,2,2,53.60931684228965,-6.20842171975924,5964,28198,8,Unknown,1
418,418,238138.1721396251,HOUSE,2,2,53.60223314418256,-6.192607668658457,5186,25309,8,Unknown,1
419,419,197825.9983483173,HOUSE,2,1,53.60889058741672,-6.19815158077709,4822,24989,8,Unknown,1
420,420,290099.2464428868,APARTMENTS,3,2,53.59354075184564,-6.196839558590586,6757,26442,8,Unknown,1
421,421,100256.72200097278,HOUSE,1,1,53.595401811825695,-6.189428148595656,5683,27335,8,Unknown,1
422,422,295372.26856409304,APARTMENTS,3,2,53.59251440895372,-6.191103221526176,6178,26388,8,Unknown,1
423,423,226695.9853541298,HOUSE,2,2,53.59074411272711,-6.188885821877877,5928,24516,8,Unknown,1
424,424,225942.8182138558,HOUSE,2,1,53.59557193041538,-6.194695705265285,5600,25312,8,Unknown,1
425,425,594829.801910708,HOUSE,5,3,53.509322025757285,-6.248628167303147,302,18556,9,Unknown,-1
426,426,345750.1048433125,HOUSE,3,2,53.52976034355166,-6.254396079919166,5304,17130,9,Unknown,2
427,427,484771.9257637151,HOUSE,4,1,53.52193223421536,-6.270067583310548,6257,18565,9,Unknown,-1
428,428,513058.5479748428,HOUSE,4,2,53.53590225901711,-6.258057792548329,7741,19269,9,Unknown,2
429,429,513006.0892160754,HOUSE,4,2,53.53790887604154,-6.246628963337448,1282,19948,9,Unknown,-1
430,430,517503.29580423865,HOUSE,5,4,53.53571835921121,-6.26083069045121,8348,19767,9,Unknown,2
431,431,584097.1499316432,HOUSE,5,3,53.38567807144874,-6.452094231944437,4217,12001,10,D15,0
432,432,245539.3916532776,HOUSE,2,3,53.39291748679073,-6.439085291035162,4028,11825,10,D15,0
433,433,253419.3996752324,APARTMENTS,2,1,53.39655820100466,-6.431649531261072,4219,12183,10,D15,0
434,434,103522.19488582989,HOUSE,1,1,53.393526253332944,-6.439956374637839,4179,11587,10,D15,0
435,435,211869.46917023323,APARTMENTS,2,1,53.37515504004456,-6.440700928535642,4047,12337,10,D15,0
436,436,246543.51008752157,APARTMENTS,2,1,53.38293409094183,-6.44926621133921,4496,11635,10,D15,0
437,437,103548.99849488446,HOUSE,1,1,53.396782259193394,-6.441049985616011,4495,12121,10,D15,0
438,438,217361.15806306712,HOUSE,2,2,53.406300329978464,-6.429834285406736,4207,11630,10,D15,0
439,439,291878.72248112987,HOUSE,3,1,53.386197856143,-6.431612999469152,3860,12273,10,D15,0
440,440,116205.27984567107,HOUSE,1,3,53.39202317543728,-6.441575625737746,3850,12658,10,D15,0
441,441,226121.73175654115,HOUSE,2,1,53.38304595352137,-6.429179447710989,4357,12176,10,D15,0
442,442,212298.69777069837,HOUSE,2,2,53.41131049330632,-6.446536962361042,4005,12000,10,D15,-1
443,443,474351.43396206974,APARTMENTS,4,1,53.39331957668198,-6.451160930518336,4503,11851,10,D15,0
444,444,698253.9882524025,HOUSE,6,2,53.37773415506756,-6.443577646570225,4239,12243,10,D15,0
445,445,253989.37065386813,APARTMENTS,2,2,53.37974781283431,-6.4406710195474295,4335,11511,10,D15,0
446,446,425175.66439026897,HOUSE,4,1,53.37567161523309,-6.433915493818898,4274,11434,10,D15,0
447,447,381939.3903434354,HOUSE,3,1,53.387749887953866,-6.4370910385728815,3702,11840,10,D15,0
448,448,241949.2888035108,APARTMENTS,2,2,53.39892522563025,-6.4417564121112925,4609,11483,10,D15,0
449,449,430169.19051796186,HOUSE,4,1,53.39162509769549,-6.432404254123037,4294,11249,10,D15,0
450,450,117500.82240890076,HOUSE,1,1,53.391023796710286,-6.45190398293581,4286,10828,10,D15,0
451,451,332368.33054080606,APARTMENTS,3,1,53.39350188314896,-6.427517471485846,4372,10912,10,D15,0
452,452,100382.79639895503,HOUSE,1,3,53.41216396238933,-6.447232931314653,4346,12304,10,D15,-1
453,453,98101.73831170709,HOUSE,1,2,53.38071856676704,-6.427619982792242,3712,12228,10,D15,0
454,454,378792.5436262052,APARTMENTS,3,1,53.39384320802063,-6.436892004652676,4427,11399,10,D15,0
455,455,326373.9611577983,HOUSE,3,4,53.38562051586096,-6.453188184553269,4403,12044,10,D15,0
456,456,220884.64364509835,HOUSE,2,2,53.39673666772571,-6.431255224616013,3868,12272,10,D15,0
457,457,217519.50708906847,HOUSE,2,2,53.39345281777125,-6.42768006261878,4104,11311,10,D15,0
458,458,248923.90568648843,HOUSE,2,2,53.39186753856651,-6.429976223581273,4446,12471,10,D15,0
459,459,344395.7822331919,HOUSE,3,2,53.45848998562826,-6.368566092724293,4535,11998,11,D15,-1
460,460,344826.63052627846,HOUSE,3,3,53.4570605199436,-6.393312279653347,4572,11313,11,D15,-1
461,461,320860.49981687067,HOUSE,3,3,53.42092555982759,-6.364685086327166,4621,14286,11,D15,0
462,462,277205.6498606109,HOUSE,3,3,53.44234769231544,-6.400628447622001,4648,12375,11,D15,-1
463,463,295539.2484794412,HOUSE,3,2,53.43805057320529,-6.350610756614644,4937,11718,11,D15,-1
464,464,426475.6176048155,HOUSE,4,3,53.4469285430882,-6.412727673048424,4687,11005,11,D15,-1
465,465,371970.52522315615,APARTMENTS,4,2,53.42747665542532,-6.387895549588023,4362,11516,11,D15,-1
466,466,115246.36960293204,HOUSE,1,2,53.44219546815923,-6.359449728530936,4474,11174,11,D15,-1
467,467,197360.83958452212,HOUSE,2,2,53.43032005450519,-6.366910760198229,4646,13401,11,D15,0
468,468,242727.71963064343,APARTMENTS,1,1,53.2971871791566,-6.179695938080617,2764,5642,12,Unknown,0
469,469,921802.7283105908,HOUSE,3,2,53.30515783370063,-6.164926316696309,2081,6212,12,Unknown,0
470,470,266799.63712550025,APARTMENTS,1,2,53.30906010154204,-6.169778929930037,1735,5790,12,Unknown,0
471,471,628212.1848549073,HOUSE,2,2,53.29825250685912,-6.167790508278295,2351,5453,12,Unknown,0
472,472,762725.5541560932,HOUSE,3,1,53.30640807685232,-6.166197305454088,2256,5554,12,Unknown,0
473,473,314720.8578960434,HOUSE,1,2,53.31311551705186,-6.166408702432876,2076,7173,12,Unknown,0
474,474,861048.3721282416,HOUSE,3,1,53.30774495115834,-6.184502226901893,2832,4408,12,Unknown,0
475,475,279802.5677602743,HOUSE,1,2,53.2934518186339,-6.173546772044461,2453,5838,12,Unknown,0
476,476,1347320.628753637,HOUSE,5,1,53.30904826126676,-6.175766541140793,2022,5934,12,Unknown,0
477,477,913336.8719447902,HOUSE,3,1,53.30773243769448,-6.1852103170982335,2375,5021,12,Unknown,0
478,478,582105.8733503554,HOUSE,2,2,53.3020132329206,-6.170469458755294,1887,4217,12,Unknown,0
479,479,1272890.1381713264,APARTMENTS,5,2,53.30922934800017,-6.181735021309899,2286,5774,12,Unknown,0
480,480,798071.3042300327,APARTMENTS,3,2,53.31012657719137,-6.181689271582435,2244,5360,12,Unknown,0
481,481,1062318.9851120268,HOUSE,4,2,53.296583141052544,-6.167167920592322,2963,5136,12,Unknown,0
